t,k,v,q,exporter,importer
2018,391520,28.095,80.68,SGP,MYS
2018,391530,14.8170488974227,27.3116361451264,SGP,MYS
2018,391590,2019.76926565403,12324.3176245451,SGP,MYS
2018,391520,31.919042996168,117.121,SGP,TWN
2018,391590,410.132391156922,500.217216020615,SGP,TWN
2018,391590,49.1449402523375,451.039,SGP,OMN
2018,391530,310.443867980716,754.880752806631,SGP,PAK
2018,391590,33.7877671646703,91.8131274916682,SGP,PAK
2018,391530,1.03724999985318,1.256,SGP,PHL
2018,391590,130.366224095432,96.4557880026092,SGP,PHL
2018,391510,60.677,128.16,SGP,IND
2018,391530,97.221805480903,167.487519391157,SGP,IND
2018,391590,159.39018062136,733.110042883636,SGP,IND
2018,391510,59.851,178.81,SGP,VNM
2018,391520,38.836,151.21,SGP,VNM
2018,391530,2.411,0.26,SGP,VNM
2018,391590,647.675,1522.57,SGP,VNM
2018,391590,28.2303551914617,101.019479718837,SGP,ESP
2018,391510,111.005842287412,860.313629344453,SGP,THA
2018,391590,428.809531317273,1904.27485625216,SGP,THA
2018,391590,28.6876626088496,22.102,SGP,TUR
2018,391590,369.75499905002,607.571565461555,SGP,USA
2018,391510,58.6416417454382,450.843,SVK,AUT
2018,391520,12.3317020137882,14.1195294909308,SVK,AUT
2018,391530,4.003019123432,12.4469775917394,SVK,AUT
2018,391590,390.786153566532,600.884828161925,SVK,AUT
2018,391590,122.27521652292,128.146240637579,SVK,BEL
2018,391590,12.198,13.419,SVK,CHN
2018,391590,56.3417400102663,158.817470872633,SVK,HRV
2018,391510,452.014209252972,1037.30915817822,SVK,CZE
2018,391520,964.903998779736,529.845338546297,SVK,CZE
2018,391530,1152.99004885697,4001.82238248751,SVK,CZE
2018,391590,2149.80847824073,3873.09518934078,SVK,CZE
2018,391590,1.151,0.9,SVK,DNK
2018,391590,1.791,48.9,SVK,EST
2018,391590,1050.98170102603,1451.56099021574,SVK,FRA
2018,391510,171.148072565688,1266.2567762802,SVK,DEU
2018,391520,56.2315916407373,40.7769425571333,SVK,DEU
2018,391530,370.409962420812,433.720825278396,SVK,DEU
2018,391590,2100.87501556493,3127.59804366276,SVK,DEU
2018,391510,25.75,25.36,SVK,HKG
2018,391590,154.303780875275,88.5629975870023,SVK,HKG
2018,391510,696.492326323029,1351.8418482169,SVK,HUN
2018,391520,26.6622818540198,9.04145946032713,SVK,HUN
2018,391530,4.63993791421906,0.716012193527205,SVK,HUN
2018,391590,1675.85703949377,2138.03126578481,SVK,HUN
2018,391510,117.553269714284,216.09,SVK,ITA
2018,391520,100.037172072558,197.635600719577,SVK,ITA
2018,391590,250.987320684733,335.831584960108,SVK,ITA
2018,391590,1.897,0.85,SVK,KOR
2018,391590,5.04802158213981,17.3621027350663,SVK,LVA
2018,391510,4.26327034396008,1.98,SVK,LTU
2018,391590,6.681,9.1,SVK,LTU
2018,391590,15.606,39.22,SVK,MYS
2018,391510,112.509,181.54,SVK,TWN
2018,391590,9.4783178304684,21.1,SVK,TWN
2018,391510,346.960538959665,1637.01887508547,SVK,NLD
2018,391520,3.77413658946366,7.8299291895309,SVK,NLD
2018,391530,75.0861881518091,122.758,SVK,NLD
2018,391590,810.349714187246,1179.50367574588,SVK,NLD
2018,391590,2.39327927530392,0.093,SVK,NOR
2018,391510,161.359492948575,591.271089951574,SVK,POL
2018,391520,214.634392093345,519.854751402163,SVK,POL
2018,391530,190.801758972765,243.983859284699,SVK,POL
2018,391590,2838.21219853599,6221.74038121332,SVK,POL
2018,391520,49.5731334224243,87.8764929716457,SVK,ROU
2018,391590,748.29559395756,679.937992119602,SVK,ROU
2018,391530,2.0426350525818,24.5703549749384,SVK,SRB
2018,391510,28.899,105.036,SVK,VNM
2018,391510,209.111627394709,837.115562630316,SVK,SVN
2018,391530,5.27158904801363,10.0027729562232,SVK,SVN
2018,391590,687.101721719744,794.312822700464,SVK,SVN
2018,391510,2.43810234553577,8.245,SVK,ESP
2018,391520,443.811,162.114,SVK,ESP
2018,391590,33.7539481941948,20.4031110392226,SVK,THA
2018,391510,62.8763041442319,141.241802743869,SVK,TUR
2018,391520,344.168765179963,469.698588816072,SVK,TUR
2018,391510,392.196844343655,2336.98561087795,SVK,UKR
2018,391590,33.2623361330743,193.82219290459,SVK,UKR
2018,391510,1.83248162292932,5.189,VNM,AUS
2018,391590,114.556793446276,211.654,VNM,AUS
2018,391590,20.052,50.32,VNM,BEL
2018,391590,12.0175506980062,12.198,VNM,CAN
2018,391590,46.6403170363822,55.12,VNM,CHL
2018,391590,37.0250924012225,66.35,VNM,CHN
2018,391590,125.023625697694,209.06,VNM,EST
2018,391590,10.5023468359347,50.64,VNM,GRC
2018,391520,4.01126243204427,14.46,VNM,HKG
2018,391590,769.125984626099,2070.971,VNM,HKG
2018,391590,17.692474525118,1.64,VNM,IDN
2018,391520,2.30747888354345,16.629,VNM,JPN
2018,391590,320.658208679726,200.6,VNM,JPN
2018,391510,88.3193682061046,418.429,VNM,KOR
2018,391520,408.541372376504,576,VNM,KOR
2018,391530,23.0565146182945,84.538,VNM,KOR
2018,391590,2020.16999010491,3384.317,VNM,KOR
2018,391510,12.9368649784718,117.79,VNM,MYS
2018,391590,38.2784194286153,150.645,VNM,MYS
2018,391510,25.3610018238661,75,VNM,TWN
2018,391530,3.29284287153514,38.917,VNM,TWN
2018,391590,1847.70510435473,2436.162,VNM,TWN
2018,391510,586.610094446079,1477.77,VNM,NGA
2018,391590,97.3499601657461,39.5,VNM,NOR
2018,391590,1.69225762703324,2,VNM,PRT
2018,391590,85.5114014850809,454.686,VNM,SAU
2018,391590,32.7140554245717,78.32,VNM,SGP
2018,391510,235.435211661219,341.84,VNM,ESP
2018,391590,344.219350718365,513.911,VNM,ESP
2018,391590,53.8728205848866,68.084,VNM,THA
2018,391590,1446.63883794693,3735.731,VNM,UKR
2018,391530,161.645338588707,273.057,VNM,TZA
2018,391530,634.380668410203,624,VNM,USA
2018,391590,641.911400607752,1866.937,VNM,USA
2018,391510,485.494138026033,1203.83035227759,SVN,AUT
2018,391520,566.779020628523,524.800765381605,SVN,AUT
2018,391530,18.6556044925478,194.963464073667,SVN,AUT
2018,391590,4639.11693082308,11041.4069531136,SVN,AUT
2018,391510,2145.16390870401,4591.9227711937,SVN,BEL
2018,391590,2701.01332650282,4877.04367005452,SVN,BEL
2018,391510,138.132482046771,789.727977523217,SVN,BIH
2018,391530,7.51208762373312,7.251,SVN,BIH
2018,391590,84.0184309460065,10118.3094297346,SVN,BIH
2018,391590,22.665404854737,62.495,SVN,BRA
2018,391510,157.05154328027,840.691697375791,SVN,BGR
2018,391590,112.182389032231,397.9,SVN,BGR
2018,391510,17.775600023375,52.2870487809379,SVN,CHN
2018,391510,1116.74917169804,3019.14,SVN,HRV
2018,391530,56.603,92.454,SVN,HRV
2018,391590,769.278598020293,5392.06401843165,SVN,HRV
2018,391510,343.136,904.629,SVN,CZE
2018,391520,62.7326825063212,116.037,SVN,CZE
2018,391590,64.4262131174068,175.162447363378,SVN,CZE
2018,391510,1.20247497270922,3.261,SVN,FRA
2018,391590,208.461408053769,128.763091573588,SVN,FRA
2018,391510,1504.68442876104,4717.26285842328,SVN,DEU
2018,391520,231.315019761293,306.729584226826,SVN,DEU
2018,391530,25.126,38.734,SVN,DEU
2018,391590,1081.12980370728,4709.90126889389,SVN,DEU
2018,391510,208.045188171593,742.217798491983,SVN,HKG
2018,391520,190.293166227689,533.878,SVN,HKG
2018,391590,1138.37464547597,2004.86043175228,SVN,HKG
2018,391510,1731.79289174004,3387.46233067724,SVN,HUN
2018,391530,56.502,433.667,SVN,HUN
2018,391590,742.866837651071,1424.06759104413,SVN,HUN
2018,391510,693.711238311787,3116.95741700767,SVN,IDN
2018,391590,29.445,130.72,SVN,IDN
2018,391510,713.084902973315,1628.36148403991,SVN,ITA
2018,391520,317.198361616511,503.243056090596,SVN,ITA
2018,391530,18.623,45.715,SVN,ITA
2018,391590,2522.01041049276,4195.52162589715,SVN,ITA
2018,391510,61.0694914469639,226.524,SVN,JPN
2018,391510,46.447,153.7,SVN,KOR
2018,391530,9.70943795710496,61.2370005251229,SVN,KOR
2018,391590,370.196662660571,429.701662222444,SVN,KOR
2018,391510,1551.23749755704,6235.17882948125,SVN,MYS
2018,391520,45.727,156.02,SVN,MYS
2018,391590,298.301477170672,465.833,SVN,MYS
2018,391510,197.470734905491,884.094629619198,SVN,TWN
2018,391520,25.6131416405464,84.32,SVN,TWN
2018,391590,32.2671302491521,155.793565188436,SVN,TWN
2018,391510,35.942,100.461,SVN,MAR
2018,391590,37.5296035846979,67.378,SVN,MAR
2018,391510,105.462808750763,132.274097105023,SVN,NLD
2018,391520,26.4574501627226,42.06,SVN,NLD
2018,391530,4.13096652889313,41.0672802707701,SVN,NLD
2018,391590,184.173924624352,354.624355502269,SVN,NLD
2018,391510,273.06,989.58,SVN,PAK
2018,391590,57.1410363132568,224.796987261381,SVN,PAK
2018,391510,285.272392035314,789.437807322558,SVN,POL
2018,391590,352.133025281924,857.659125561649,SVN,POL
2018,391590,15.4482313085248,0.32,SVN,QAT
2018,391510,64.402186074977,231.089,SVN,ROU
2018,391590,26.4882460413695,84.094,SVN,ROU
2018,391510,2539.32675625347,9183.05015870825,SVN,SRB
2018,391530,16.3814734470465,164.457537175901,SVN,SRB
2018,391590,419.418930872578,2132.05688702106,SVN,SRB
2018,391510,489.061263760963,1691.89403092682,SVN,IND
2018,391530,48.9044870222204,151,SVN,IND
2018,391590,208.471163013128,826.259844968474,SVN,IND
2018,391590,2.77989999482698,0.14,SVN,SGP
2018,391510,38.318,251.339,SVN,SVK
2018,391530,30.1589847145129,40.949,SVN,SVK
2018,391590,72.1425644287631,162.187049589683,SVN,SVK
2018,391510,767.506,2416.54,SVN,VNM
2018,391590,838.536,3299.13,SVN,VNM
2018,391590,11.206,31,SVN,ESP
2018,391590,2.876,14.16,SVN,CHE
2018,391510,12.8027494594652,169.628,SVN,THA
2018,391590,19.2958464881138,55.2380612317586,SVN,THA
2018,391510,1367.87352266548,6224.36165599645,SVN,TUR
2018,391590,225.134510232984,1396.74058429527,SVN,TUR
2018,391590,9.30830523288227,38.775,SVN,USA
2018,391590,60.216,72.91,ZAF,AGO
2018,391590,2.325,0.136,ZAF,AUS
2018,391590,2.073,0.57,ZAF,AUT
2018,391590,203.065,135.34,ZAF,BEL
2018,391510,982.044,3408.905,ZAF,CHN
2018,391590,615.181839171628,1648.25966980283,ZAF,CHN
2018,391530,9.596,0.283,ZAF,COD
2018,391590,1.418,0.399,ZAF,COD
2018,391510,66.221,193.126,ZAF,HKG
2018,391590,429.928919449537,968.714578103798,ZAF,HKG
2018,391510,39.2441027405139,113.240838898515,ZAF,IDN
2018,391590,7.927,0.304,ZAF,IRN
2018,391530,7.902,13.254,ZAF,ISR
2018,391590,10.8097849880838,16.4110500646722,ZAF,ISR
2018,391590,1.01040044459337,0.120316079608411,ZAF,KEN
2018,391590,48.2537210905777,78.0295203908145,ZAF,KOR
2018,391590,3.758,3.522,ZAF,LBR
2018,391530,12.167091099172,1.881,ZAF,MDG
2018,391510,32.491,48.5,ZAF,MWI
2018,391530,15.02,3.873,ZAF,MWI
2018,391590,22.9,24.77,ZAF,MWI
2018,391510,141.705,566.732,ZAF,MYS
2018,391520,12.2133786389633,43.5243650508012,ZAF,MYS
2018,391590,189.993418584678,799.399632103927,ZAF,MYS
2018,391590,19.0582713539613,136.621707457889,ZAF,TWN
2018,391510,56.2467312319002,63.063069797802,ZAF,MOZ
2018,391590,416.493342662418,1232.16140526624,ZAF,MOZ
2018,391590,3.922,0.43,ZAF,NGA
2018,391590,28.5929033935511,79.9150628495722,ZAF,PAK
2018,391590,7.171,27.62,ZAF,PRT
2018,391590,20.389,7.257,ZAF,SHN
2018,391590,201.364438382085,679.22991932359,ZAF,IND
2018,391590,20.333,24.231,ZAF,SGP
2018,391510,104.53,336.36,ZAF,VNM
2018,391590,8.702,79.46,ZAF,VNM
2018,391510,1035.15606481717,968.130124667092,ZAF,ZWE
2018,391530,21.3187797387291,17.6277435814211,ZAF,ZWE
2018,391590,25.1033939377074,131.29625908427101,ZAF,ZWE
2018,391510,9.968,51.68,ZAF,THA
2018,391590,79.5724762408088,175.34220517531,ZAF,THA
2018,391590,17.4920188537779,59.1089755036182,ZAF,TUR
2018,391590,21.128,86.24,ZAF,UKR
2018,391530,11.592,1.848,ZAF,TZA
2018,391590,7.9,0.775,ZAF,TZA
2018,391530,16.830330569291,4.68612306098425,ZAF,ZMB
2018,391590,68.3991941283868,91.7634368426277,ZAF,ZMB
2018,391510,4.14776547290872,6.70331749834572,ZWE,ZAF
2018,391590,885.682138963531,3482.16265318459,ZWE,ZAF
2018,391510,42.427,303.1,ESP,DZA
2018,391520,42.466,303.38,ESP,DZA
2018,391590,144.012,206.759,ESP,DZA
2018,391510,263.339,505.116,ESP,AUS
2018,391520,18.3703362960822,27.614,ESP,AUS
2018,391590,59.4897129895961,56.0957687906687,ESP,AUS
2018,391510,577.969317108034,260.836,ESP,AUT
2018,391530,2.38006178380433,9.2685344759011,ESP,AUT
2018,391590,47.1676238060302,56.5043801325224,ESP,AUT
2018,391520,2.864,0.027,ESP,ARM
2018,391510,52.1278268631601,89.7515594116474,ESP,BEL
2018,391520,24.927,19.503,ESP,BEL
2018,391590,869.136802796959,1465.5518148756,ESP,BEL
2018,391510,24.3147018190991,54.4469523925217,ESP,BRA
2018,391520,82.5579913371028,148.682089088445,ESP,BRA
2018,391530,3.66467236318905,23.1514792659812,ESP,BRA
2018,391590,104.080661338853,353.190974401834,ESP,BRA
2018,391590,894.109668239921,5761.88896084089,ESP,BGR
2018,391520,11.9366605322032,17.2173165178526,ESP,CAN
2018,391590,106.702002278188,53.9026105586564,ESP,CAN
2018,391510,4.778,16.18,ESP,CHL
2018,391590,47.7685033239615,49.1241280552276,ESP,CHL
2018,391510,1253.10918983324,4661.20167411104,ESP,CHN
2018,391520,23.339,63.06,ESP,CHN
2018,391590,4466.86338949643,9708.75169998866,ESP,CHN
2018,391590,3.016,1,ESP,COL
2018,391590,149.67,8.39,ESP,CUB
2018,391510,22.837,22.808,ESP,CZE
2018,391520,96.8618423312727,69.5896969601434,ESP,CZE
2018,391530,35.1241449940437,62.4367345072187,ESP,CZE
2018,391590,167.550459598794,175.79431443462,ESP,CZE
2018,391510,7.49762933494735,20.578,ESP,DNK
2018,391510,16.4196273114526,194.22,ESP,ECU
2018,391520,9.22155145127599,15.932,ESP,ECU
2018,391590,6.54022116262319,168.349478112119,ESP,ECU
2018,391590,123.572579074555,46.05,ESP,FIN
2018,391510,3152.7684251313,3979.13929344993,ESP,FRA
2018,391520,296.332866189351,259.275105218455,ESP,FRA
2018,391530,495.650522737581,872.374680479538,ESP,FRA
2018,391590,774.675785454826,2688.98683052164,ESP,FRA
2018,391510,1657.78631788754,2020.91885014918,ESP,DEU
2018,391520,59.3709340450767,50.1597664477702,ESP,DEU
2018,391530,65.4877790143429,79.5938659594201,ESP,DEU
2018,391590,6284.27116728891,8799.45379619698,ESP,DEU
2018,391510,42.85,400.66,ESP,GHA
2018,391590,95.2751813629001,1075.13191711956,ESP,GHA
2018,391510,48.0301225570517,68.1195408762907,ESP,GRC
2018,391530,1.819,2.2,ESP,GRC
2018,391590,187.896434081949,391.617555555784,ESP,GRC
2018,391590,22.391,64.28,ESP,HND
2018,391510,675.068454141289,1385.66079431184,ESP,HKG
2018,391520,80.7474543962476,73.9099081046064,ESP,HKG
2018,391530,62.2329836501306,222.98,ESP,HKG
2018,391590,4110.21746971391,12071.4380710604,ESP,HKG
2018,391590,7.0766138376045,0.149091838847636,ESP,HUN
2018,391510,663.071192392757,3267.38414001003,ESP,IDN
2018,391590,126.01409006,367.735498910812,ESP,IDN
2018,391510,11.6224825030619,23.74,ESP,IRL
2018,391590,25.1290331186214,24.4624566231089,ESP,IRL
2018,391510,33.4932166371786,45.8868589414611,ESP,ISR
2018,391590,25.345,39.128,ESP,ISR
2018,391510,2627.16649274879,3067.37465300978,ESP,ITA
2018,391520,198.223830926426,169.434157912153,ESP,ITA
2018,391530,200.577800337377,443.070342793455,ESP,ITA
2018,391590,1826.21192017898,2197.81427959843,ESP,ITA
2018,391590,122.496560177966,137.058784848188,ESP,JPN
2018,391590,137.100650585364,220.671153884902,ESP,KEN
2018,391510,92.7195817369482,146.34310638356,ESP,KOR
2018,391590,160.652625537009,449.59897859392,ESP,KOR
2018,391510,28.226,129.34,ESP,LAO
2018,391510,1435.15061142132,6130.03539098105,ESP,MYS
2018,391520,54.2644200025446,171.231304675419,ESP,MYS
2018,391530,4.43413371102597,77.0215056871851,ESP,MYS
2018,391590,2961.15692676688,18046.2245370795,ESP,MYS
2018,391510,12.094,31.913,ESP,MRT
2018,391590,4.361,0.893,ESP,MRT
2018,391590,234.975,282.74,ESP,MUS
2018,391590,10.2855199278329,1.11847188661945,ESP,MEX
2018,391510,1009.77887733251,3668.21081445519,ESP,TWN
2018,391520,168.676782813887,398.323,ESP,TWN
2018,391590,502.3706328561,880.405981267085,ESP,TWN
2018,391510,16.537701555392,57.0095298345885,ESP,MAR
2018,391530,65.0705648138647,72.5513994494212,ESP,MAR
2018,391590,452.132371132872,1336.63668470497,ESP,MAR
2018,391510,15.7983066140955,33.17,ESP,OMN
2018,391590,227.736292803164,557.949834180373,ESP,OMN
2018,391510,357.83294237976,1360.37235557356,ESP,NLD
2018,391520,105.302577531471,137.463089492828,ESP,NLD
2018,391590,734.855236503918,1011.91792473768,ESP,NLD
2018,391590,19.2380751378022,24.9779792216154,ESP,NZL
2018,391590,8.005,34.92,ESP,NIC
2018,391590,72.5948879012553,58.19,ESP,NGA
2018,391510,46.028,208.56,ESP,PAK
2018,391530,14.4863595297362,80.18,ESP,PAK
2018,391590,351.006735898244,2324.71819462544,ESP,PAK
2018,391510,34.0948118269672,160.94,ESP,PRY
2018,391590,5.995,90.16,ESP,PRY
2018,391510,11.8742547075748,20.25,ESP,PER
2018,391590,27.5331931026635,44.5318822225005,ESP,PER
2018,391510,18.286,119.08,ESP,PHL
2018,391530,8.26544405318283,21.744,ESP,PHL
2018,391590,34.057,96.235,ESP,PHL
2018,391590,104.674,6.295,ESP,POL
2018,391510,2657.45514849647,4140.05464381941,ESP,PRT
2018,391520,333.086705653686,185.606974385104,ESP,PRT
2018,391530,275.092022145486,205.123457107213,ESP,PRT
2018,391590,2321.40636443931,3130.96852546212,ESP,PRT
2018,391520,27.4780343505269,14.0265691687883,ESP,ROU
2018,391590,629.262207609045,572.357651357821,ESP,ROU
2018,391510,231.018176631699,536.352950906034,ESP,SAU
2018,391530,24.225,11.046,ESP,SAU
2018,391590,751.738707883957,1513.88524454143,ESP,SAU
2018,391590,18.53,47.51,ESP,SEN
2018,391510,103.990070516574,259.299929469942,ESP,IND
2018,391520,13.652,0.862,ESP,IND
2018,391530,12.8852203774252,37,ESP,IND
2018,391590,562.976396882008,1616.07750113843,ESP,IND
2018,391510,37.68,97.76,ESP,SGP
2018,391590,2.964,0.116,ESP,SVK
2018,391510,1717.141,9605.69,ESP,VNM
2018,391520,51.557,304.74,ESP,VNM
2018,391590,2114.066,10964.06,ESP,VNM
2018,391510,6.76883778676688,22.95,ESP,SVN
2018,391590,9.838,18.076,ESP,SVN
2018,391590,279.963,888.62,ESP,ZAF
2018,391510,3.03362088756416,1,ESP,SWE
2018,391520,3.935,33.32,ESP,SWE
2018,391510,548.584169823672,3504.39113830649,ESP,THA
2018,391520,5.398,45.7,ESP,THA
2018,391590,1682.78291474806,8139.4503573058,ESP,THA
2018,391510,26.9876733912689,16.4346137215439,ESP,ARE
2018,391590,58.698,169.667,ESP,ARE
2018,391510,116.885,144.455,ESP,TUN
2018,391590,46.213,116.1,ESP,TUN
2018,391510,285.746887493866,677.255156799865,ESP,TUR
2018,391530,4.348,8.84,ESP,TUR
2018,391590,881.807990127953,4636.39196532631,ESP,TUR
2018,391510,6.25463445269911,19.22,ESP,UKR
2018,391510,85.263,679.46,ESP,EGY
2018,391590,130.296918755842,221.040786961027,ESP,EGY
2018,391510,24.6678918954892,52.016566707903,ESP,GBR
2018,391520,11.05,21.112,ESP,GBR
2018,391530,1.783,98.38,ESP,GBR
2018,391590,380.217,313.136,ESP,GBR
2018,391510,41.6637677928118,132,ESP,TZA
2018,391590,1.924,87.18,ESP,TZA
2018,391510,436.720486671849,1705.4675892827,ESP,USA
2018,391520,1.2,50.8,ESP,USA
2018,391530,64.904641260943,58.0878595759846,ESP,USA
2018,391590,897.571105013049,147.409658222953,ESP,USA
2018,391510,50.397,118.76,ESP,VEN
2018,391590,25.519,59.205,ESP,YEM
2018,391590,6.27,25.5,SSD,UGA
2018,391590,127.069,235.01,SDN,TWN
2018,391590,52.868,86.445,SDN,MAR
2018,391510,15.611,19.28,SDN,POL
2018,391590,1765.751,4571.73,SDN,TUR
2018,391590,48.91,122.277,SDN,UKR
2018,391590,342.22,559.573,SDN,EGY
2018,391510,17.2104365990133,21.294,SUR,GRC
2018,391590,4.91984196171631,22.51,SUR,HKG
2018,391510,19.9630850282486,34.64,SUR,NLD
2018,391590,113.56586712398,201.687,SUR,NLD
2018,391510,38.8949285370277,51.267,SUR,ESP
2018,391590,36.4756804000517,69.407,SWE,AUS
2018,391510,68.5386875846497,579.178075280042,SWE,AUT
2018,391590,117.721995961682,501.392219360174,SWE,AUT
2018,391510,86.5253303964078,191.173750424702,SWE,BEL
2018,391520,5.064,56,SWE,BEL
2018,391530,32.8104531366813,98.12,SWE,BEL
2018,391590,40.4377731846068,171.858703306396,SWE,BEL
2018,391590,7.136,13,SWE,BGR
2018,391510,10.8024490949173,27.11,SWE,CHN
2018,391590,146.874,720.453,SWE,CHN
2018,391520,90.8597386377712,584.04,SWE,CZE
2018,391530,31.110076650636,127.415,SWE,CZE
2018,391590,35.107,142,SWE,CZE
2018,391510,648.545931013469,1057.78336241853,SWE,DNK
2018,391520,287.121499919915,228.637429630069,SWE,DNK
2018,391590,1063.29999076963,1816.543,SWE,DNK
2018,391510,122.092362628343,664.261451245557,SWE,EST
2018,391590,96.573,998,SWE,EST
2018,391510,42.2348152041143,76.5896295179117,SWE,FIN
2018,391520,17.6671423452551,7.985,SWE,FIN
2018,391590,118.637685600405,78.9336706543326,SWE,FIN
2018,391510,171.748310960327,806.80948624824,SWE,FRA
2018,391520,357.468810009812,501.395,SWE,FRA
2018,391530,42.3959921073162,91.995,SWE,FRA
2018,391590,194.259390305022,783.256420627713,SWE,FRA
2018,391510,2179.05080023229,9000.91278618483,SWE,DEU
2018,391520,243.457435837708,559,SWE,DEU
2018,391530,124.847179165796,251.075658461864,SWE,DEU
2018,391590,2725.32645473863,14840.7567534661,SWE,DEU
2018,391510,25.697024680268,90.9,SWE,HKG
2018,391520,526.92550260031,3819.80578015988,SWE,HKG
2018,391530,14.7783842387653,76.28,SWE,HKG
2018,391590,179.362711616917,279.018745109978,SWE,HKG
2018,391520,5.294,36.825,SWE,IRL
2018,391510,23.8719033910686,28.4427870183424,SWE,ITA
2018,391590,52.3161709191693,84.537209389557,SWE,ITA
2018,391510,118.662114299047,594.200103058635,SWE,KOR
2018,391520,187.621,1383,SWE,KOR
2018,391530,50.0930897273098,199.979046394443,SWE,KOR
2018,391590,35.797,369,SWE,KOR
2018,391510,49.38,200,SWE,LVA
2018,391590,224.710590044387,1385.52328038768,SWE,LVA
2018,391510,757.544365336835,7126.65106925102,SWE,LTU
2018,391590,412.913239926273,1857.60622310832,SWE,LTU
2018,391510,24.8417913497108,30.0724039618423,SWE,MYS
2018,391520,90.2725833034365,811.934029352766,SWE,MYS
2018,391590,355.734425879215,3879.60495662962,SWE,MYS
2018,391520,10.819,102,SWE,TWN
2018,391590,30.0368283098014,145.174462735026,SWE,TWN
2018,391510,769.169018078064,2859.45425922485,SWE,NLD
2018,391520,4.75498132751025,2.79227998007093,SWE,NLD
2018,391530,31.8362559895821,195.213661949308,SWE,NLD
2018,391590,960.358946770859,2633.41773420207,SWE,NLD
2018,391590,100.844414530589,283.642,SWE,NZL
2018,391510,498.505365761904,987.546370132149,SWE,NOR
2018,391520,20.3506482755379,2056.02618403618,SWE,NOR
2018,391530,12.6424491247398,68.0475129384624,SWE,NOR
2018,391590,139.295146558198,250.851,SWE,NOR
2018,391510,21.294,52,SWE,PAK
2018,391530,12.5720432513495,72,SWE,PAK
2018,391510,648.063229604298,4976.75718428884,SWE,POL
2018,391520,61.9133568578026,158.694444182482,SWE,POL
2018,391530,80.2725734944263,253.764824064739,SWE,POL
2018,391590,1664.27085024123,3594.63549341158,SWE,POL
2018,391590,18.186,31,SWE,PRT
2018,391520,97.0862815215078,199.201,SWE,ROU
2018,391590,181.413161299356,72.1947580994016,SWE,ROU
2018,391510,15.193,34,SWE,IND
2018,391590,104.32569796941,217.883070849294,SWE,IND
2018,391590,13.0443377388348,10.5781902474434,SWE,SVK
2018,391530,4.143,14,SWE,VNM
2018,391590,9.208,31,SWE,VNM
2018,391590,43.543,106.338,SWE,ZAF
2018,391530,4.71231440559771,43.62,SWE,ESP
2018,391590,491.762901252197,175.082148632734,SWE,ESP
2018,391590,61.7772551039055,125.772533537689,SWE,THA
2018,391590,35.8541664544346,392.781501282563,SWE,TUR
2018,391590,39.711,82,SWE,EGY
2018,391510,454.895,2099,SWE,GBR
2018,391590,684.434334263402,2871.9748722256,SWE,GBR
2018,391520,110.236066107485,84.89,SWE,USA
2018,391590,58.599353525074,332.503438126785,SWE,USA
2018,391510,383.807472336808,1324.727,CHE,AUT
2018,391520,47.0269420256428,478.944055651579,CHE,AUT
2018,391530,4.8117970357536,104.416040481575,CHE,AUT
2018,391590,874.325166282648,8579.6122038826,CHE,AUT
2018,391510,27.249,276.64,CHE,BEL
2018,391530,17.0748156423364,73.6362243061364,CHE,BEL
2018,391590,969.826421019235,2761.69681844079,CHE,BEL
2018,391510,51.3080801608653,96.9340194281711,CHE,BGR
2018,391590,45.3377750286562,593.307913882608,CHE,BGR
2018,391590,207.948322369911,82.425,CHE,CAN
2018,391590,33.744,177.859,CHE,CHN
2018,391590,6.3688511431132,56.4257645595156,CHE,HRV
2018,391510,3.38794760535798,0.171641100722348,CHE,CZE
2018,391590,89.1038801589298,89.8981247760253,CHE,CZE
2018,391510,4.462,97.6,CHE,EST
2018,391590,3.507,108.87,CHE,EST
2018,391510,277.290435771455,1015.25540670383,CHE,FRA
2018,391520,37.8520293988902,90.1770231959491,CHE,FRA
2018,391530,34.404,114.557,CHE,FRA
2018,391590,328.995322809405,1162.03692674743,CHE,FRA
2018,391510,3202.7642561612,14806.0840531568,CHE,DEU
2018,391520,851.166598161428,2067.30640485746,CHE,DEU
2018,391530,321.519756697469,3120.90593155184,CHE,DEU
2018,391590,7870.41160147317,37130.6292676299,CHE,DEU
2018,391590,22.886,34.3,CHE,GRC
2018,391590,27.90265884576,192.163167638679,CHE,HKG
2018,391590,25.6249510624997,3.21540820704935,CHE,HUN
2018,391510,135.932237375997,373.416113342472,CHE,ITA
2018,391520,93.2643766139651,98.8193148634681,CHE,ITA
2018,391530,8.839,25.337,CHE,ITA
2018,391590,1161.2848214283,3728.42230194979,CHE,ITA
2018,391510,1.022,0.082,CHE,JPN
2018,391510,21.989152894283,24.52,CHE,LTU
2018,391520,10.092,25.5,CHE,LTU
2018,391510,12.447,35.685,CHE,MYS
2018,391590,6.93452448778732,63.1484613151522,CHE,MYS
2018,391510,253.382748508791,1615.75215130787,CHE,NLD
2018,391520,48.0452800871411,507.325661435371,CHE,NLD
2018,391530,175.394758376809,498.346361246127,CHE,NLD
2018,391590,1182.202,4178.267,CHE,NLD
2018,391520,36.5206373248026,25.3,CHE,NOR
2018,391590,16.7084595207223,22.574,CHE,NOR
2018,391590,2.429,0.151,CHE,PAK
